"index","description","branch_id","location","request_id","rating"
"4489","Meal","30","EMEA","15672","5"
"4490","Meal","50","EMEA","15676","4"
"4491","Meal","42","LATAM","15679","5"
"4492","Meal","21","EMEA","15687","4"
"4493","Laundry","70","LATAM","15688","5"
"4494","Meal","60","LATAM","15694","4"
"4495","Laundry","87","LATAM","15695","3"
"4496","Meal","13","EMEA","15697","4"
"4497","Meal","14","EMEA","15700","4"
"4498","Laundry","66","EMEA","15701","5"
"4499","Laundry","10","EMEA","15704","4"
"4500","Laundry","34","EMEA","15705","4"
"4501","Meal","10","EMEA","15710","5"
"4502","Laundry","64","LATAM","15713","4"
"4503","Meal","50","EMEA","15716","3"
"4504","Meal","16","LATAM","15724","4"
"4505","Meal","27","EMEA","15725","4"
"4506","Meal","7","EMEA","15728","4"
"4507","Laundry","10","EMEA","15730","5"
"4508","Meal","1","LATAM","15733","4"
"4509","Meal","11","EMEA","15736","3"
"4510","Meal","10","EMEA","15737","5"
"4511","Laundry","41","LATAM","15744","4"
"4512","Meal","1","LATAM","15751","4"
"4513","Meal","13","EMEA","15753","4"
"4514","Meal","1","LATAM","15754","4"
"4515","Meal","14","EMEA","15755","4"
"4516","Meal","10","EMEA","15756","5"
"4517","Laundry","50","EMEA","15763","3"
"4518","Meal","23","EMEA","15771","5"
"4519","Laundry","7","EMEA","15772","4"
"4520","Meal","7","EMEA","15775","3"
"4521","Meal","7","EMEA","15777","3"
"4522","Meal","37","LATAM","15782","5"
"4523","Meal","37","LATAM","15786","5"
"4524","Meal","23","EMEA","15787","5"
"4525","Laundry","45","EMEA","15791","4"
"4526","Laundry","51","LATAM","15800","5"
"4527","Laundry","50","EMEA","15802","4"
"4528","Meal","40","EMEA","15803","4"
"4529","Laundry","37","LATAM","15808","4"
"4530","Laundry","23","EMEA","15810","5"
"4531","Meal","41","LATAM","15816","4"
"4532","Meal","26","LATAM","15821","5"
"4533","Meal","72","LATAM","15822","5"
"4534","Meal","51","LATAM","15831","5"
"4535","Laundry","72","LATAM","15833","5"
"4536","Meal","26","LATAM","15841","5"
"4537","Laundry","83","EMEA","15842","4"
"4538","Meal","82","EMEA","15848","4"
"4539","Laundry","23","EMEA","15850","5"
"4540","Meal","64","LATAM","15851","3"
"4541","Meal","14","EMEA","15853","4"
"4542","Laundry","42","LATAM","15854","5"
"4543","Meal","21","EMEA","15855","3"
"4544","Meal","23","EMEA","15859","5"
"4545","Laundry","47","EMEA","15861","4"
"4546","Meal","57","LATAM","15866","3"
"4547","Laundry","90","EMEA","15871","5"
"4548","Meal","44","EMEA","15878","4"
"4549","Laundry","10","EMEA","15881","5"
"4550","Laundry","75","LATAM","15888","3"
"4551","Meal","47","EMEA","15889","4"
"4552","Laundry","92","EMEA","15891","3"
"4553","Laundry","44","EMEA","15894","5"
"4554","Meal","27","EMEA","15896","4"
"4555","Laundry","63","EMEA","15903","4"
"4556","Meal","14","EMEA","15906","3"
"4557","Laundry","29","EMEA","15907","4"
"4558","Meal","81","EMEA","15909","4"
"4559","Meal","21","EMEA","15912","3"
"4560","Meal","66","EMEA","15927","5"
"4561","Meal","26","LATAM","15929","4"
"4562","Meal","13","EMEA","15930","4"
"4563","Meal","10","EMEA","15934","4"
"4564","Meal","26","LATAM","15937","5"
"4565","Laundry","40","EMEA","15939","5"
"4566","Meal","14","EMEA","15941","4"
"4567","Meal","42","LATAM","15943","5"
"4568","Laundry","29","EMEA","15946","5"
"4569","Meal","1","LATAM","15947","4"
"4570","Laundry","42","LATAM","15955","5"
"4571","Meal","79","EMEA","15963","4"
"4572","Meal","14","EMEA","15965","4"
"4573","Laundry","74","EMEA","15975","5"
"4574","Laundry","11","EMEA","15977","4"
"4575","Laundry","47","EMEA","15978","4"
"4576","Laundry","21","EMEA","15981","4"
"4577","Meal","26","LATAM","15982","4"
"4578","Laundry","86","EMEA","15987","3"
"4579","Meal","44","EMEA","15989","5"
"4580","Meal","13","EMEA","15990","4"
"4581","Laundry","41","LATAM","15991","3"
"4582","Laundry","50","EMEA","15994","4"
"4583","Meal","23","EMEA","15996","5"
"4584","Meal","1","LATAM","15997","4"
"4585","Laundry","45","EMEA","16002","3"
"4586","Laundry","72","LATAM","16003","5"
"4587","Meal","60","LATAM","16011","4"
"4588","Laundry","30","EMEA","16018","5"
"4589","Meal","10","EMEA","16025","5"
"4590","Meal","81","EMEA","16026","4"
"4591","Laundry","70","LATAM","16028","5"
"4592","Meal","60","LATAM","16033","4"
"4593","Meal","44","EMEA","16036","5"
"4594","Meal","66","EMEA","16038","5"
"4595","Laundry","94","EMEA","16042","5"
"4596","Laundry","29","EMEA","16049","5"
"4597","Laundry","81","EMEA","16050","3"
"4598","Meal","42","LATAM","16051","5"
"4599","Laundry","51","LATAM","16054","4"
"4600","Laundry","82","EMEA","16055","4"
"4601","Meal","16","LATAM","16056","3"
"4602","Meal","72","LATAM","16057","5"
"4603","Meal","30","EMEA","16058","5"
"4604","Meal","69","LATAM","16060","4"
"4605","Meal","13","EMEA","16063","5"
"4606","Laundry","74","EMEA","16066","5"
"4607","Meal","29","EMEA","16068","4"
"4608","Laundry","66","EMEA","16072","5"
"4609","Meal","95","EMEA","16079","4"
"4610","Meal","75","LATAM","16080","4"
"4611","Meal","62","EMEA","16089","5"
"4612","Laundry","57","LATAM","16093","3"
"4613","Meal","7","EMEA","16112","3"
"4614","Meal","11","EMEA","16113","4"
"4615","Meal","21","EMEA","16115","3"
"4616","Meal","63","EMEA","16122","3"
"4617","Laundry","37","LATAM","16124","5"
"4618","Meal","86","EMEA","16125","4"
"4619","Laundry","87","LATAM","16126","3"
"4620","Meal","42","LATAM","16128","5"
"4621","Laundry","51","LATAM","16132","5"
"4622","Meal","13","EMEA","16134","4"
"4623","Meal","7","EMEA","16140","3"
"4624","Laundry","64","LATAM","16143","4"
"4625","Meal","23","EMEA","16146","4"
"4626","Laundry","50","EMEA","16148","3"
"4627","Laundry","90","EMEA","16150","4"
"4628","Meal","7","EMEA","16152","4"
"4629","Meal","13","EMEA","16158","5"
"4630","Meal","1","LATAM","16160","3"
"4631","Meal","50","EMEA","16162","4"
"4632","Meal","60","LATAM","16165","4"
"4633","Meal","13","EMEA","16167","4"
"4634","Laundry","10","EMEA","16171","4"
"4635","Meal","60","LATAM","16172","4"
"4636","Laundry","74","EMEA","16192","4"
"4637","Laundry","70","LATAM","16194","5"
"4638","Laundry","98","EMEA","16196","4"
"4639","Meal","21","EMEA","16199","4"
"4640","Meal","90","EMEA","16203","5"
"4641","Meal","23","EMEA","16205","5"
"4642","Laundry","87","LATAM","16214","4"
"4643","Meal","13","EMEA","16221","5"
"4644","Laundry","29","EMEA","16223","5"
"4645","Meal","16","LATAM","16224","4"
"4646","Meal","13","EMEA","16226","5"
"4647","Laundry","83","EMEA","16229","3"
"4648","Meal","40","EMEA","16235","4"
"4649","Meal","57","LATAM","16236","3"
"4650","Meal","14","EMEA","16245","3"
"4651","Meal","7","EMEA","16248","4"
"4652","Laundry","21","EMEA","16252","3"
"4653","Laundry","81","EMEA","16259","4"
"4654","Laundry","82","EMEA","16267","5"
"4655","Laundry","34","EMEA","16269","5"
"4656","Meal","60","LATAM","16274","4"
"4657","Meal","23","EMEA","16275","4"
"4658","Laundry","26","LATAM","16278","4"
"4659","Laundry","63","EMEA","16279","4"
"4660","Meal","23","EMEA","16284","5"
"4661","Laundry","75","LATAM","16287","3"
"4662","Meal","14","EMEA","16294","4"
"4663","Meal","1","LATAM","16301","4"
"4664","Meal","14","EMEA","16304","4"
"4665","Meal","21","EMEA","16305","3"
"4666","Meal","16","LATAM","16306","4"
"4667","Meal","27","EMEA","16311","4"
"4668","Meal","7","EMEA","16318","4"
"4669","Laundry","27","EMEA","16319","4"
"4670","Laundry","41","LATAM","16321","4"
"4671","Laundry","60","LATAM","16325","4"
"4672","Laundry","1","LATAM","16330","4"
"4673","Laundry","41","LATAM","16334","4"
"4674","Laundry","29","EMEA","16338","5"
"4675","Laundry","30","EMEA","16339","5"
"4676","Meal","13","EMEA","16341","5"
"4677","Meal","27","EMEA","16342","4"
"4678","Laundry","1","LATAM","16344","4"
"4679","Meal","14","EMEA","16345","4"
"4680","Meal","7","EMEA","16348","4"
"4681","Meal","60","LATAM","16350","4"
"4682","Meal","34","EMEA","16351","5"
"4683","Meal","68","EMEA","16353","5"
"4684","Laundry","87","LATAM","16357","4"
"4685","Meal","42","LATAM","16360","5"
"4686","Meal","21","EMEA","16364","4"
"4687","Meal","26","LATAM","16366","4"
"4688","Meal","40","EMEA","16368","5"
"4689","Meal","60","LATAM","16369","4"
"4690","Meal","30","EMEA","16370","4"
"4691","Meal","44","EMEA","16375","5"
"4692","Laundry","94","EMEA","16386","5"
"4693","Laundry","68","EMEA","16399","4"
"4694","Laundry","30","EMEA","16402","5"
"4695","Meal","10","EMEA","16412","5"
"4696","Laundry","75","LATAM","16414","4"
"4697","Laundry","69","LATAM","16416","4"
"4698","Laundry","41","LATAM","16417","4"
"4699","Meal","51","LATAM","16418","5"
"4700","Laundry","75","LATAM","16419","4"
"4701","Meal","27","EMEA","16423","3"
"4702","Laundry","57","LATAM","16424","4"
"4703","Meal","11","EMEA","16425","4"
"4704","Laundry","74","EMEA","16432","5"
"4705","Laundry","42","LATAM","16435","5"
"4706","Laundry","93","LATAM","16442","4"
"4707","Laundry","29","EMEA","16444","5"
"4708","Meal","27","EMEA","16451","3"
"4709","Meal","44","EMEA","16456","5"
"4710","Meal","37","LATAM","16461","4"
"4711","Laundry","81","EMEA","16463","3"
"4712","Meal","14","EMEA","16471","3"
"4713","Meal","1","LATAM","16476","4"
"4714","Meal","75","LATAM","16478","4"
"4715","Meal","10","EMEA","16480","5"
"4716","Laundry","42","LATAM","16482","4"
"4717","Meal","16","LATAM","16487","4"
"4718","Meal","64","LATAM","16495","3"
"4719","Meal","34","EMEA","16498","4"
"4720","Meal","1","LATAM","16500","3"
"4721","Meal","41","LATAM","16503","3"
"4722","Meal","51","LATAM","16506","5"
"4723","Laundry","23","EMEA","16520","5"
"4724","Meal","40","EMEA","16538","4"
"4725","Laundry","16","LATAM","16545","4"
"4726","Meal","62","EMEA","16547","5"
"4727","Meal","37","LATAM","16548","4"
"4728","Laundry","57","LATAM","16556","4"
"4729","Meal","47","EMEA","16558","4"
"4730","Laundry","92","EMEA","16562","4"
"4731","Meal","44","EMEA","16564","4"
"4732","Meal","62","EMEA","16570","5"
"4733","Meal","42","LATAM","16574","5"
"4734","Meal","11","EMEA","16576","4"
"4735","Meal","23","EMEA","16580","5"
"4736","Laundry","10","EMEA","16582","5"
"4737","Meal","37","LATAM","16587","5"
"4738","Laundry","26","LATAM","16589","5"
"4739","Meal","13","EMEA","16594","5"
"4740","Laundry","41","LATAM","16595","3"
"4741","Laundry","79","EMEA","16597","5"
"4742","Meal","72","LATAM","16601","4"
"4743","Laundry","40","EMEA","16603","4"
"4744","Meal","64","LATAM","16611","4"
"4745","Laundry","34","EMEA","16613","4"
"4746","Meal","11","EMEA","16614","4"
"4747","Meal","7","EMEA","16617","4"
"4748","Meal","23","EMEA","16619","5"
"4749","Meal","37","LATAM","16622","4"
"4750","Meal","40","EMEA","16627","5"
"4751","Laundry","45","EMEA","16629","4"
"4752","Meal","57","LATAM","16632","4"
"4753","Meal","14","EMEA","16633","4"
"4754","Meal","62","EMEA","16634","5"
"4755","Meal","16","LATAM","16636","4"
"4756","Meal","1","LATAM","16639","4"
"4757","Meal","7","EMEA","16648","3"
"4758","Meal","29","EMEA","16665","5"
"4759","Meal","29","EMEA","16671","5"
"4760","Meal","21","EMEA","16678","3"
"4761","Laundry","62","EMEA","16682","4"
"4762","Laundry","86","EMEA","16684","4"
"4763","Laundry","51","LATAM","16690","4"
"4764","Laundry","14","EMEA","16692","4"
"4765","Laundry","34","EMEA","16694","5"
"4766","Laundry","45","EMEA","16697","4"
"4767","Meal","21","EMEA","16706","4"
"4768","Laundry","13","EMEA","16709","5"
"4769","Laundry","64","LATAM","16713","4"
"4770","Laundry","47","EMEA","16717","3"
"4771","Laundry","40","EMEA","16718","5"
"4772","Meal","21","EMEA","16719","4"
"4773","Meal","11","EMEA","16720","3"
"4774","Laundry","60","LATAM","16721","4"
"4775","Meal","26","LATAM","16726","5"
"4776","Meal","42","LATAM","16727","5"
"4777","Laundry","37","LATAM","16732","5"
"4778","Laundry","57","LATAM","16737","4"
"4779","Laundry","66","EMEA","16739","5"
"4780","Meal","92","EMEA","16744","4"
"4781","Laundry","30","EMEA","16748","5"
"4782","Laundry","44","EMEA","16751","5"
"4783","Laundry","47","EMEA","16761","4"
"4784","Meal","45","EMEA","16764","4"
"4785","Laundry","70","LATAM","16766","5"
"4786","Meal","7","EMEA","16767","4"
"4787","Meal","14","EMEA","16768","4"
"4788","Laundry","90","EMEA","16772","4"
"4789","Meal","42","LATAM","16774","5"
"4790","Laundry","14","EMEA","16777","4"
"4791","Laundry","47","EMEA","16778","4"
"4792","Meal","26","LATAM","16786","5"
"4793","Laundry","13","EMEA","16788","5"
"4794","Laundry","50","EMEA","16792","4"
"4795","Meal","27","EMEA","16805","4"
"4796","Meal","11","EMEA","16812","4"
"4797","Meal","27","EMEA","16826","4"
"4798","Laundry","75","LATAM","16828","4"
"4799","Laundry","34","EMEA","16829","4"
"4800","Meal","41","LATAM","16833","3"
"4801","Laundry","45","EMEA","16836","3"
"4802","Meal","1","LATAM","16839","4"
"4803","Laundry","41","LATAM","16841","3"
"4804","Laundry","37","LATAM","16849","5"
"4805","Meal","7","EMEA","16852","4"
"4806","Laundry","7","EMEA","16856","4"
"4807","Meal","13","EMEA","16857","5"
"4808","Laundry","94","EMEA","16874","5"
"4809","Laundry","23","EMEA","16879","5"
"4810","Meal","34","EMEA","16880","5"
"4811","Laundry","34","EMEA","16882","4"
"4812","Meal","90","EMEA","16883","5"
"4813","Meal","68","EMEA","16884","5"
"4814","Meal","29","EMEA","16886","4"
"4815","Laundry","57","LATAM","16890","4"
"4816","Laundry","81","EMEA","16892","4"
"4817","Laundry","62","EMEA","16893","4"
"4818","Meal","47","EMEA","16896","4"
"4819","Laundry","57","LATAM","16899","4"
"4820","Meal","1","LATAM","16902","4"
"4821","Laundry","41","LATAM","16908","3"
"4822","Meal","42","LATAM","16912","5"
"4823","Meal","10","EMEA","16918","4"
"4824","Laundry","70","LATAM","16919","4"
"4825","Meal","40","EMEA","16921","5"
"4826","Meal","13","EMEA","16926","5"
"4827","Meal","1","LATAM","16927","3"
"4828","Laundry","82","EMEA","16929","4"
"4829","Meal","1","LATAM","16932","4"
"4830","Laundry","1","LATAM","16933","4"
"4831","Meal","1","LATAM","16934","4"
"4832","Laundry","29","EMEA","16942","5"
"4833","Meal","14","EMEA","16943","4"
"4834","Meal","64","LATAM","16945","3"
"4835","Laundry","74","EMEA","16946","5"
"4836","Laundry","30","EMEA","16951","4"
"4837","Meal","7","EMEA","16953","4"
"4838","Meal","23","EMEA","16954","5"
"4839","Laundry","72","LATAM","16964","4"
"4840","Meal","30","EMEA","16966","5"
"4841","Meal","11","EMEA","16969","4"
"4842","Meal","21","EMEA","16978","4"
"4843","Laundry","26","LATAM","16981","5"
"4844","Meal","7","EMEA","16984","4"
"4845","Meal","60","LATAM","16985","4"
"4846","Meal","75","LATAM","16990","4"
"4847","Meal","26","LATAM","16994","5"
"4848","Laundry","34","EMEA","16996","5"
"4849","Laundry","64","LATAM","16997","4"
"4850","Meal","30","EMEA","16999","5"
"4851","Meal","30","EMEA","17002","4"
"4852","Meal","44","EMEA","17003","5"
"4853","Laundry","70","LATAM","17004","5"
"4854","Meal","34","EMEA","17009","5"
"4855","Laundry","40","EMEA","17010","4"
"4856","Meal","21","EMEA","17012","4"
"4857","Meal","30","EMEA","17014","5"
"4858","Meal","7","EMEA","17016","3"
"4859","Laundry","64","LATAM","17022","4"
"4860","Laundry","98","EMEA","17023","4"
"4861","Laundry","44","EMEA","17032","5"
"4862","Meal","26","LATAM","17037","5"
"4863","Meal","21","EMEA","17040","4"
"4864","Laundry","50","EMEA","17042","4"
"4865","Laundry","87","LATAM","17043","4"
"4866","Laundry","69","LATAM","17049","5"
"4867","Meal","1","LATAM","17050","4"
"4868","Laundry","68","EMEA","17051","5"
"4869","Laundry","50","EMEA","17054","4"
"4870","Meal","29","EMEA","17055","5"
"4871","Laundry","82","EMEA","17056","4"
"4872","Meal","37","LATAM","17060","4"
"4873","Laundry","70","LATAM","17061","5"
"4874","Meal","63","EMEA","17070","3"
"4875","Meal","21","EMEA","17071","4"
"4876","Meal","50","EMEA","17075","4"
"4877","Meal","11","EMEA","17076","4"
"4878","Meal","7","EMEA","17077","3"
"4879","Laundry","83","EMEA","17078","4"
"4880","Laundry","44","EMEA","17080","4"
"4881","Meal","66","EMEA","17082","4"
"4882","Meal","14","EMEA","17086","4"
"4883","Meal","11","EMEA","17087","4"
"4884","Meal","30","EMEA","17088","5"
"4885","Meal","1","LATAM","17090","3"
"4886","Meal","44","EMEA","17091","5"
"4887","Meal","40","EMEA","17095","5"
"4888","Meal","14","EMEA","17096","4"
"4889","Laundry","14","EMEA","17099","3"
"4890","Meal","26","LATAM","17105","5"
"4891","Laundry","70","LATAM","17106","4"
"4892","Laundry","14","EMEA","17107","4"
"4893","Laundry","75","LATAM","17113","4"
"4894","Laundry","70","LATAM","17120","5"
"4895","Meal","50","EMEA","17121","4"
"4896","Laundry","74","EMEA","17123","5"
"4897","Laundry","47","EMEA","17125","4"
"4898","Meal","45","EMEA","17126","4"
"4899","Laundry","69","LATAM","17128","4"
"4900","Meal","11","EMEA","17130","3"
"4901","Laundry","57","LATAM","17132","4"
"4902","Laundry","66","EMEA","17141","5"
"4903","Meal","7","EMEA","17142","4"
"4904","Laundry","47","EMEA","17143","4"
"4905","Meal","62","EMEA","17144","5"
"4906","Meal","23","EMEA","17149","5"
"4907","Meal","14","EMEA","17154","3"
"4908","Meal","10","EMEA","17155","4"
"4909","Meal","14","EMEA","17156","4"
"4910","Laundry","75","LATAM","17161","4"
"4911","Meal","16","LATAM","17165","4"
"4912","Laundry","60","LATAM","17170","4"
"4913","Meal","30","EMEA","17172","5"
"4914","Laundry","44","EMEA","17173","5"
"4915","Meal","13","EMEA","17181","5"
"4916","Meal","60","LATAM","17182","4"
"4917","Laundry","23","EMEA","17185","5"
"4918","Laundry","37","LATAM","17186","5"
"4919","Laundry","70","LATAM","17188","5"
"4920","Laundry","50","EMEA","17191","4"
"4921","Laundry","81","EMEA","17193","4"
"4922","Laundry","57","LATAM","17199","4"
"4923","Laundry","66","EMEA","17202","5"
"4924","Meal","1","LATAM","17203","4"
"4925","Laundry","87","LATAM","17209","4"
"4926","Laundry","51","LATAM","17211","4"
"4927","Meal","34","EMEA","17214","5"
"4928","Meal","51","LATAM","17219","5"
"4929","Laundry","50","EMEA","17222","3"
"4930","Laundry","75","LATAM","17223","4"
"4931","Meal","1","LATAM","17231","4"
"4932","Meal","63","EMEA","17232","4"
"4933","Laundry","45","EMEA","17234","3"
"4934","Meal","14","EMEA","17243","4"
"4935","Meal","45","EMEA","17244","4"
"4936","Laundry","66","EMEA","17245","5"
"4937","Laundry","30","EMEA","17246","4"
"4938","Laundry","37","LATAM","17247","4"
"4939","Meal","51","LATAM","17248","5"
"4940","Meal","34","EMEA","17254","5"
"4941","Meal","1","LATAM","17258","4"
"4942","Meal","26","LATAM","17263","5"
"4943","Laundry","66","EMEA","17271","5"
"4944","Meal","29","EMEA","17279","5"
"4945","Laundry","72","LATAM","17284","5"
"4946","Laundry","50","EMEA","17286","4"
"4947","Meal","13","EMEA","17287","4"
